osm_id,code,fclass,name,geometry
7436351349,4121,tree,,POINT (114.1061127 22.3715333)
7436351350,4121,tree,,POINT (114.1061644 22.3714874)
7436351351,4121,tree,,POINT (114.106214 22.371449)
7436351352,4121,tree,,POINT (114.106265 22.371395)
7436351353,4121,tree,,POINT (114.1063193 22.3713442)
7436351354,4121,tree,,POINT (114.1063689 22.3712915)
7436351355,4121,tree,,POINT (114.1064252 22.371245)
7436943696,4121,tree,,POINT (114.044499 22.3133799)
7436943697,4121,tree,,POINT (114.0445658 22.31307)
7436943698,4121,tree,,POINT (114.0445626 22.3129891)
7436943699,4121,tree,,POINT (114.0445642 22.3129157)
7437528451,4121,tree,,POINT (114.123346 22.510026)
7437711706,4121,tree,,POINT (114.0402458 22.3125526)
7437711707,4121,tree,,POINT (114.0402105 22.3125318)
7437711708,4121,tree,,POINT (114.0403772 22.3127137)
7437712131,4121,tree,,POINT (114.04251 22.3115079)
7437712132,4121,tree,,POINT (114.0425149 22.3113217)
7437712133,4121,tree,,POINT (114.0426622 22.3113796)
7438091751,4111,peak,,POINT (114.1254224 22.2118963)
7438118803,4121,tree,,POINT (114.0400982 22.3119699)
7438118804,4121,tree,,POINT (114.0400996 22.3119343)
7443025184,4121,tree,,POINT (114.0418787 22.3102835)
7443025185,4121,tree,,POINT (114.0417862 22.310291)
7443025214,4121,tree,,POINT (114.041795 22.3101782)
7444998503,4111,peak,,POINT (114.0939775 22.3579881)
7448920878,4112,cliff,,POINT (114.2090546 22.2262176)
7451354346,4121,tree,,POINT (114.0397897 22.3122858)
7451354347,4121,tree,,POINT (114.0398219 22.3122352)
7458370371,4121,tree,,POINT (114.1243653 22.2122659)
7470240093,4121,tree,,POINT (114.1526666 22.2475821)
7470240102,4121,tree,,POINT (114.1526972 22.2475585)
7470451747,4121,tree,,POINT (114.040711 22.3126748)
7470451748,4121,tree,,POINT (114.0406386 22.3127183)
7470451749,4121,tree,,POINT (114.0397583 22.312506)
7470461975,4121,tree,,POINT (114.0400355 22.312028)
7470461976,4121,tree,,POINT (114.0400425 22.3119913)
7470461977,4121,tree,,POINT (114.0400072 22.3119823)
7470461978,4121,tree,,POINT (114.0400013 22.3120193)
7470462077,4121,tree,,POINT (114.0400857 22.312087)
7470462078,4121,tree,,POINT (114.0400822 22.3121416)
7489704186,4121,tree,,POINT (114.1290677 22.5063144)
7489704187,4121,tree,,POINT (114.1290692 22.5062904)
7489704188,4121,tree,,POINT (114.1291497 22.5063143)
7489704189,4121,tree,,POINT (114.1291918 22.5063152)
7489704190,4121,tree,,POINT (114.1292689 22.5063162)
7489704191,4121,tree,,POINT (114.1293126 22.5063171)
7489704192,4121,tree,,POINT (114.1293869 22.5063164)
7489704193,4121,tree,,POINT (114.1294209 22.5063176)
7489704194,4121,tree,,POINT (114.1294985 22.5063169)
7489704195,4121,tree,,POINT (114.1295419 22.5063168)
7489704196,4121,tree,,POINT (114.1291494 22.5062927)
7489704197,4121,tree,,POINT (114.1291921 22.5062922)
7489704198,4121,tree,,POINT (114.1292704 22.5062922)
7489704199,4121,tree,,POINT (114.1293131 22.5062922)
