osm_id,code,fclass,name,geometry
4355065427,5621,bus_stop,屯門市廣場 Tuen Mun Town Plaza,POINT (113.9768803 22.3929787)
4355071816,5621,bus_stop,怡閣苑 Yee Kok Court,POINT (114.1585298 22.3335312)
4355088372,5621,bus_stop,加士居道 Gascoigne Road,POINT (114.17136 22.3091993)
4355088373,5621,bus_stop,長沙灣興華街 Hing Wah Street Cheung Sha Wan,POINT (114.1532479 22.3379247)
4355088374,5621,bus_stop,深水埗九江街 Kiu Kiang Street Sham Shui Po,POINT (114.1596928 22.332895)
4355088375,5621,bus_stop,深水埗楓樹街 Maple Street Sham Shui Po,POINT (114.1658494 22.3281256)
4355088376,5621,bus_stop,深水埗北河街 Pei Ho Street Sham Shui Po,POINT (114.1625439 22.3306849)
4355088377,5621,bus_stop,長沙灣光昌街 Kwong Cheung Street Cheung Sha Wan,POINT (114.1509934 22.3383977)
4355122413,5621,bus_stop,荃灣站 Tsuen Wan Station,POINT (114.1165761 22.3738121)
4355122414,5621,bus_stop,屯門市中心總站 Tuen Mun Central Bus Terminus,POINT (113.9758822 22.3913194)
4355122415,5621,bus_stop,屯門站總站 Tuen Mun Station Bus Terminus,POINT (113.9737805 22.3949925)
4355137056,5621,bus_stop,屯門站總站 Tuen Mun Station Bus Terminus,POINT (113.9739155 22.3950916)
4355305740,5601,railway_station,九龍塘 Kowloon Tong,POINT (114.1775403 22.3367866)
4355316057,5621,bus_stop,博康巴士總站 Pok Hong Bus Terminus,POINT (114.1954552 22.3772126)
4355316058,5621,bus_stop,博泰樓 Pok Tai House,POINT (114.1961308 22.3768919)
4355316059,5621,bus_stop,城泉樓 Shing Chuen House,POINT (114.1966905 22.3728728)
4355316060,5621,bus_stop,水泉澳巴士總站 Shui Chuen O Bus Terminus,POINT (114.1982275 22.3747085)
4356090190,5621,bus_stop,雲滙 St. Martin,POINT (114.2034051 22.4295)
4356090191,5621,bus_stop,科研路 Fo Yin Road,POINT (114.2079994 22.4264837)
4356090192,5621,bus_stop,富亨 Fu Heng,POINT (114.1719341 22.4584031)
4356090193,5621,bus_stop,香港生物科技研究院 Hong Kong Institute of Biotechnology,POINT (114.2139709 22.422568)
4356090194,5621,bus_stop,大埔廣福道 Kwong Fuk Road Tai Po,POINT (114.1682088 22.4479979)
4356090195,5621,bus_stop,白石角變電站 Pak Shek Kok Substation,POINT (114.2007987 22.4339009)
4356090196,5621,bus_stop,白石角 Pak Shek Kok,POINT (114.2015313 22.4313669)
4356090197,5621,bus_stop,科學園(第一期) Science Park (Phase 1),POINT (114.2114985 22.4241563)
4356090198,5621,bus_stop,大埔中心 Tai Po Central,POINT (114.1691198 22.4529452)
4356090199,5621,bus_stop,大學站 University Station,POINT (114.2108614 22.4124436)
4356090200,5621,bus_stop,水上活動中心 Water Sports Centre,POINT (114.2141733 22.4199619)
4356090201,5621,bus_stop,怡雅苑 Yee Nga Court,POINT (114.1742331 22.4545564)
4356149731,5621,bus_stop,白石角變電站 Pak Shek Kok Substation,POINT (114.2015274 22.4347429)
4356149732,5621,bus_stop,雲滙 St. Martin,POINT (114.203787 22.4294425)
4356149733,5621,bus_stop,科研路 Fo Yin Road,POINT (114.2089439 22.4262258)
4356149734,5621,bus_stop,富善邨 Fu Shin Estate,POINT (114.1741243 22.4543362)
4356149735,5621,bus_stop,香港生物科技研究院 Hong Kong Institute of Biotechnology,POINT (114.2142285 22.4226824)
4356149736,5621,bus_stop,天賦海灣 Providence Bay,POINT (114.2016698 22.4314351)
4356149737,5621,bus_stop,科學園(第一期) Science Park (Phase 1),POINT (114.2117568 22.4241956)
4356149738,5621,bus_stop,大埔中心 Tai Po Central,POINT (114.1688957 22.4533208)
4356149739,5621,bus_stop,水上活動中心 Water Sports Centre,POINT (114.2143083 22.4186697)
4356826469,5621,bus_stop,屯門站總站 Tuen Mun Station Bus Terminus,POINT (113.9737066 22.3951349)
4356841547,5621,bus_stop,虎地 Fu Tei,POINT (113.9807437 22.4138562)
4356841548,5621,bus_stop,福亨村 Fuk Hang Tsuen,POINT (113.9856956 22.4224093)
4356841549,5621,bus_stop,藍地站 Lam Tei Station,POINT (113.9825041 22.4186147)
4356841550,5621,bus_stop,妙法寺 Miu Fat Buddhist Monastery,POINT (113.9835078 22.4201603)
4356841551,5621,bus_stop,泥圍 Nai Wai,POINT (113.9871562 22.4240182)
4356841552,5621,bus_stop,新墟街市 San Hui Market,POINT (113.9766137 22.3965848)
4356841553,5621,bus_stop,亦園村 Yick Yuen Chuen,POINT (113.9903206 22.4274215)
4357077321,5621,bus_stop,虎地 Fu Tei,POINT (113.9798737 22.413347)
4357077322,5621,bus_stop,藍地站 Lam Tei Station,POINT (113.9822987 22.4186179)
4357077323,5621,bus_stop,"V City，仁政街 V City, Yan Ching Street",POINT (113.9746118 22.3964321)
4357077324,5621,bus_stop,泥圍站 Nai Wai Station,POINT (113.9865144 22.4236715)
4357077325,5621,bus_stop,青磚圍 Tsing Chuen Wai,POINT (113.9853976 22.4224871)
4357077326,5621,bus_stop,亦園村 Yick Yuen Chuen,POINT (113.9896456 22.4269699)
4357108929,5621,bus_stop,朗屏邨 Long Ping Estate,POINT (114.0229323 22.4509383)
4357108930,5621,bus_stop,朗屏站 Long Ping Station,POINT (114.0272692 22.4493017)
4357108931,5621,bus_stop,旭日花苑 Yut Yat Garden,POINT (114.0256788 22.4513667)
4357153783,5621,bus_stop,朗屏邨珠屏樓 Chu Ping House Long Ping Estate,POINT (114.0253146 22.4513343)
4357153784,5621,bus_stop,朗屏邨 Long Ping Estate,POINT (114.0227952 22.4504834)
4357181926,5621,bus_stop,洪元路洪福邨 Hung Fuk Estate Hung Yuen Road,POINT (113.9966477 22.4372891)
4357181927,5621,bus_stop,嘉湖海逸酒店 Harbour Plaza Resort City,POINT (114.0037872 22.4582375)
4357181928,5621,bus_stop,天水圍市中心 Tin Shui Wai Town Centre,POINT (114.0017742 22.4581921)
4357196436,5621,bus_stop,"洪天路洪福邨 Hung Fuk Estate, Hung Tin Road",POINT (113.9990034 22.4375294)
4357196437,5621,bus_stop,洪水橋站 Hung Shui Kiu Station,POINT (113.9977165 22.433754)
4357196438,5621,bus_stop,天城路麗湖居 Lynwood Court Tin Shing Road,POINT (114.0036449 22.4589373)
4357196439,5621,bus_stop,石埗村 Shek Po Tsuen,POINT (113.9984119 22.4404059)
4357196440,5621,bus_stop,天慈邨 Tin Tsz Estate,POINT (114.0061702 22.4531554)
4357557293,5621,bus_stop,葵俊苑 Kwai Chun Court,POINT (114.1327432 22.3644223)
4357557294,5621,bus_stop,葵芳站總站 Kwai Fong Station Bus Terminus,POINT (114.1281853 22.3565658)
4357557295,5621,bus_stop,國瑞路公園 Kwok Shui Road Park,POINT (114.1303064 22.3709843)
4357557296,5621,bus_stop,良景邨總站 Leung King Estate Bus Terminus,POINT (113.9640366 22.4062825)
4357557297,5621,bus_stop,新都會廣場 Metroplaza,POINT (114.1277388 22.3569337)
4357557298,5621,bus_stop,新葵興花園 Sun Kwai Hing Gardens,POINT (114.1319303 22.3618338)
4357571830,5621,bus_stop,寶田總站 Po Tin Bus Terminus,POINT (113.9671518 22.4105313)
4357610158,5621,bus_stop,葵涌健全街 Kin Chuen Street Kwai Chung,POINT (114.1309647 22.3704741)
4357610159,5621,bus_stop,大窩口站 Tai Wo Hau Station,POINT (114.1249123 22.3703757)
4357610160,5621,bus_stop,福來邨永樂樓 Wing Lok House Fuk Loi Estate,POINT (114.1147991 22.373917)
4357610161,5621,bus_stop,耀榮里 Yiu Wing Lane,POINT (114.1325389 22.3695124)
4357639266,5621,bus_stop,朗屏邨 Long Ping Estate,POINT (114.022841 22.4503721)
4357639267,5621,bus_stop,青衣站總站 Tsing Yi Station Bus Terminus,POINT (114.1078635 22.3600049)
4357668755,5621,bus_stop,青衣站總站 Tsing Yi Station Bus Terminus,POINT (114.1074504 22.3604366)
4357695647,5621,bus_stop,葵芳站總站 Kwai Fong Station Bus Terminus,POINT (114.1283 22.3566936)
4357695648,5621,bus_stop,光輝圍 Kwong Fai Circuit,POINT (114.1337298 22.3680317)
4357763722,5621,bus_stop,大埔墟站 Tai Po Market Station,POINT (114.1690391 22.4439359)
4358436928,5621,bus_stop,沙田站 Sha Tin Station,POINT (114.1879728 22.3836335)
4358515228,5621,bus_stop,荃灣站 Tsuen Wan Station,POINT (114.1164839 22.3738473)
