osm_id,code,fclass,name,layer,bridge,tunnel,geometry
41176251,6102,light_rail,輕鐵 Light Rail,1,T,F,"LINESTRING (113.9758063 22.3943445, 113.9764575 22.3945478, 113.9768049 22.3946617, 113.9770734 22.3947562, 113.9774601 22.3949077, 113.9775068 22.3949299, 113.9775538 22.3949579, 113.9775965 22.3949895, 113.9776348 22.3950225, 113.9776653 22.3950531, 113.9776942 22.3950895, 113.9777169 22.3951242, 113.9777366 22.395162, 113.9777502 22.3951985, 113.9777605 22.3952385, 113.9777666 22.3952826, 113.977768 22.3953275, 113.9777656 22.3953798, 113.9777587 22.3954434, 113.9777494 22.3955074, 113.9775542 22.3966588)"
41176253,6102,light_rail,輕鐵 Light Rail,1,T,F,"LINESTRING (113.9722695 22.3941555, 113.9722613 22.3941736, 113.9722533 22.3941955, 113.9722354 22.3942523, 113.9722285 22.3942799, 113.9722241 22.3943025, 113.9722224 22.3943239, 113.9722234 22.3943482, 113.9722267 22.3943749, 113.9722307 22.3943971, 113.9722475 22.394461, 113.9722911 22.394608)"
41176309,6102,light_rail,輕鐵 Light Rail,2,T,F,"LINESTRING (113.9743245 22.3938961, 113.9747387 22.3940134)"
41176500,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (113.9775542 22.3966588, 113.9774642 22.3971959, 113.9774331 22.3973811, 113.9773796 22.3977093, 113.977371 22.3977862, 113.9773676 22.3978364, 113.9773603 22.3980213, 113.9773576 22.3982437, 113.9773593 22.3983516, 113.9773619 22.3984744, 113.9773655 22.3985456, 113.9773703 22.3985931, 113.9773767 22.3986426, 113.977393 22.3987523, 113.9774065 22.3988278, 113.9774222 22.3989015, 113.9774421 22.3989861, 113.9774517 22.3990233, 113.9774981 22.3991734, 113.9775335 22.3992732, 113.977562 22.3993482, 113.9775866 22.3994042, 113.9776674 22.3995689, 113.9778227 22.3998856, 113.9778875 22.4000233, 113.9779838 22.4002386, 113.9781503 22.4006135, 113.9781965 22.40072, 113.9783624 22.4011079, 113.9783836 22.4011538, 113.978408 22.4011991, 113.979137 22.4025195, 113.9791973 22.402631, 113.9792692 22.4027719, 113.9793215 22.4028823, 113.9794346 22.4031419, 113.9795621 22.403439, 113.9795823 22.403499, 113.979599 22.4035524, 113.9796145 22.4036109, 113.9796288 22.4036764, 113.9796408 22.4037498, 113.9796472 22.4038112, 113.9796508 22.403873, 113.979652 22.4039428, 113.9796489 22.404017, 113.9796426 22.4040811, 113.9796328 22.4041427, 113.979617 22.40421, 113.9795968 22.4042813, 113.9795781 22.4043378, 113.9795535 22.4044015, 113.9795251 22.404465, 113.9794917 22.4045294, 113.9794518 22.4045985, 113.979406 22.404673, 113.9790545 22.4051628, 113.9789071 22.4053831, 113.9788016 22.4055771, 113.9787234 22.4057909)"
41178303,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,1,T,F,"LINESTRING (113.9798556 22.4144423, 113.9793413 22.4128747, 113.9792948 22.4127168, 113.9790545 22.4119019, 113.9788143 22.411087, 113.9787524 22.4108771, 113.9784151 22.4097992, 113.9782932 22.4094611, 113.9781577 22.4091708, 113.9780756 22.4090113, 113.9778576 22.408628)"
41707176,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (113.9797956 22.4147157, 113.9796335 22.4144791, 113.9791551 22.4139957, 113.9790547 22.4138729, 113.9790018 22.4138009, 113.9789528 22.4137289, 113.9789144 22.4136644, 113.9788726 22.4135866, 113.9788377 22.4135094, 113.9788059 22.4134232, 113.9787847 22.4133579, 113.9787637 22.4132855, 113.9785882 22.4125216)"
41707178,6102,light_rail,輕鐵 Light Rail,1,T,F,"LINESTRING (114.0259777 22.4444946, 114.0256491 22.4445032)"
41708515,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (114.0342133 22.4457881, 114.0342743 22.4457738, 114.0343425 22.4457536, 114.0343796 22.4457467, 114.0344448 22.4457425, 114.0347324 22.4457379)"
41708554,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (114.0342133 22.4457881, 114.0342471 22.4457743, 114.0342749 22.4457587, 114.0343164 22.4457203)"
41708601,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (114.0347978 22.4456036, 114.0351279 22.4455975, 114.0352171 22.4455975, 114.0352752 22.4455956, 114.035332 22.4455847, 114.0353792 22.4455677)"
41708714,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (114.0348566 22.4455356, 114.0352169 22.4455316, 114.035248 22.4455314, 114.0353113 22.4455165, 114.0354358 22.4454621, 114.0354606 22.4454538, 114.0354897 22.4454475)"
41708780,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (114.0343164 22.4457203, 114.0343681 22.445695, 114.0344202 22.4456792, 114.0344509 22.4456755, 114.0347525 22.4456707)"
42448305,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (113.9641788 22.3829979, 113.9642086 22.3829855, 113.9644223 22.3828973, 113.9644592 22.3828764, 113.9644912 22.3828495, 113.9645172 22.3828175, 113.9645362 22.3827816, 113.9645472 22.3827436, 113.9645512 22.3827032, 113.9645465 22.3826635, 113.9645339 22.3826252, 113.9644995 22.3825544)"
42807048,6103,subway,港鐵機場快綫 MTR Airport Express,1,T,F,"LINESTRING (113.9400007 22.321513, 113.9390502 22.3213056, 113.9381888 22.3211176, 113.9379749 22.3210662, 113.9377684 22.3210052, 113.9375951 22.3209418, 113.9374378 22.3208744, 113.9372822 22.3207959, 113.9371341 22.3207109, 113.9369907 22.3206168, 113.9368585 22.3205184, 113.9366799 22.3203665, 113.9365734 22.3202624, 113.9364967 22.3201767, 113.9364133 22.3200783, 113.9363371 22.3199819, 113.9362765 22.3198956, 113.9362048 22.3197841, 113.9361231 22.3196396, 113.9360587 22.3195077, 113.9360066 22.3193828, 113.9359582 22.3192515, 113.9359191 22.3191181, 113.9358848 22.3189781, 113.9358567 22.3188276, 113.9358409 22.3186937, 113.935833 22.3185654, 113.9358295 22.3184057, 113.9358389 22.318232, 113.9358668 22.3180046, 113.9359254 22.3177795, 113.9359718 22.3176453, 113.9360433 22.3174643, 113.9366406 22.3158213, 113.9371277 22.3145204, 113.9374069 22.3137427, 113.9377728 22.3127496, 113.9378927 22.3124195, 113.9380098 22.3120805, 113.9380786 22.3118528, 113.9381381 22.3116351, 113.9381931 22.3114142, 113.9382386 22.3112083, 113.9382636 22.3110844, 113.9382943 22.3109142, 113.9383367 22.3106386, 113.9383707 22.3103716, 113.9383939 22.310125)"
47174634,6104,tram,,0,F,F,"LINESTRING (114.1673983 22.2779053, 114.1672616 22.2779241, 114.1672163 22.2779287, 114.1662871 22.2780071, 114.166255 22.2780108, 114.1651232 22.278178, 114.1649647 22.2782046, 114.1648027 22.2782372, 114.164628 22.278281, 114.1645745 22.2782951, 114.1644978 22.2783179, 114.1644077 22.2783465, 114.1643323 22.2783716, 114.1642486 22.2784027, 114.1641744 22.278433, 114.164087 22.2784698, 114.1640053 22.2785069, 114.1639378 22.2785389, 114.1638673 22.2785743, 114.1638017 22.2786095, 114.1637457 22.2786401, 114.1636882 22.2786732, 114.1635794 22.2787389, 114.1635009 22.278789, 114.1634392 22.2788313, 114.1633373 22.2789028, 114.1631612 22.2790329, 114.1629914 22.2791578, 114.1628236 22.2792746, 114.1627622 22.2793136, 114.1626696 22.2793678, 114.1625267 22.2794452, 114.1624231 22.2794927, 114.1623054 22.2795408, 114.162169 22.2795927, 114.1617444 22.2797424, 114.1615526 22.2798122, 114.1614708 22.2798389, 114.1613664 22.2798625, 114.1612888 22.2798753, 114.1610812 22.279906, 114.1609614 22.2799223, 114.1609094 22.2799302, 114.1608585 22.2799394, 114.1608162 22.2799502, 114.1607809 22.2799612, 114.1607495 22.2799729, 114.1607243 22.2799836, 114.1606689 22.2800117, 114.160638 22.2800304, 114.1605955 22.280062)"
49172107,6101,rail,港鐵東鐵綫 MTR East Rail Line,-1,F,F,"LINESTRING (114.113052 22.5288314, 114.1130311 22.5290526, 114.1130002 22.5292987, 114.1129593 22.5295814)"
49172111,6101,rail,港鐵東鐵綫 MTR East Rail Line,1,T,F,"LINESTRING (114.1877801 22.4383521, 114.1879413 22.4382704, 114.1881569 22.4381697, 114.1883102 22.4381027)"
49181852,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1716534 22.4444935, 114.1715153 22.4444903, 114.1712997 22.4444913, 114.1707659 22.4445147, 114.1697832 22.4445735, 114.1694781 22.4445936, 114.1693057 22.4446084, 114.169079 22.4446325)"
49181853,6101,rail,港鐵東鐵綫 MTR East Rail Line,1,F,F,"LINESTRING (114.1621905 22.4498042, 114.1612012 22.4509658, 114.1609754 22.4512277, 114.1608298 22.4513877, 114.1606582 22.4515673, 114.1605039 22.4517151, 114.1602993 22.4519033, 114.1600869 22.4520865, 114.1599384 22.4522075, 114.1597957 22.452318, 114.159573 22.4524772, 114.1593525 22.4526263)"
49615862,6101,rail,,0,F,F,"LINESTRING (114.116343 22.517276, 114.1163466 22.5175582, 114.1163428 22.5178827, 114.1163532 22.5180457, 114.1163873 22.5184123, 114.1164087 22.5186585, 114.1164155 22.5188008, 114.1164074 22.5193857, 114.1164042 22.5196209, 114.1163884 22.5198914, 114.1163779 22.5200414, 114.1163566 22.5202486, 114.1163093 22.5205607, 114.1162446 22.5209068, 114.1161856 22.5211533, 114.1161079 22.5214271, 114.1160104 22.5217157, 114.1159536 22.5218706, 114.1158986 22.5220131, 114.1158318 22.5221708, 114.1157578 22.5223327, 114.1156935 22.5224714, 114.1156371 22.5225916, 114.115569 22.5227196, 114.1146619 22.5243644, 114.1145746 22.5245259, 114.1144727 22.5247243, 114.1144145 22.5248691, 114.1143618 22.5249764, 114.1142422 22.5251932, 114.1141409 22.5253678)"
49615882,6101,rail,,0,F,F,"LINESTRING (114.1145555 22.5244566, 114.1147005 22.5241736)"
49615911,6101,rail,,0,F,F,"LINESTRING (114.1163355 22.5183743, 114.1163211 22.5181402, 114.1162883 22.5179091, 114.1162293 22.5176018, 114.1161639 22.5172928, 114.1160416 22.5167148)"
49615932,6101,rail,A线 ALine,1,T,F,"LINESTRING (114.1128945 22.5299969, 114.1129593 22.5295814)"
50181724,6101,rail,,0,F,F,"LINESTRING (114.1165484 22.5145437, 114.1165587 22.5144321, 114.1165927 22.5141113, 114.1166217 22.5138647, 114.116662 22.5136095, 114.1167134 22.5133519, 114.1167724 22.5130843, 114.11683 22.5128238, 114.1168556 22.5126631, 114.1168685 22.5125319, 114.1168725 22.5124077, 114.1168714 22.5122964, 114.1168783 22.5121808, 114.1169103 22.5120086, 114.1169655 22.5118153, 114.1170038 22.511707)"
55444110,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (113.9782119 22.4113013, 113.9782062 22.4112653, 113.9781965 22.4111843, 113.9781816 22.4110352, 113.9781779 22.4110097, 113.9781716 22.410981, 113.9781581 22.4109295, 113.9777842 22.4096662, 113.9777638 22.4096032, 113.9777418 22.4095504, 113.9777104 22.4094887, 113.9776527 22.4093896)"
55444217,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (113.9677749 22.3953486, 113.9680652 22.3953538, 113.9681031 22.3953532, 113.968163 22.3953496, 113.9682212 22.3953437, 113.9682968 22.3953316, 113.9683534 22.3953203, 113.9686916 22.3952398, 113.9689046 22.3951896, 113.9693366 22.3950882, 113.9697656 22.3949878, 113.9699697 22.3949367, 113.9701949 22.3948699, 113.9704116 22.3948148)"
55444296,6102,light_rail,輕鐵 Light Rail,1,T,F,"LINESTRING (113.971957 22.3944485, 113.9720162 22.3944444, 113.9720431 22.3944441, 113.9720676 22.3944452, 113.9720917 22.394448, 113.9721116 22.394452, 113.9721316 22.3944587, 113.9721526 22.3944673, 113.9721709 22.3944767, 113.9721908 22.3944891, 113.9722079 22.3945012, 113.972223 22.3945138, 113.9722414 22.394533, 113.972256 22.3945498, 113.9722704 22.3945685, 113.9722811 22.3945866, 113.9722911 22.394608)"
61857642,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (113.9669846 22.3722447, 113.9668501 22.3722817)"
61857644,6102,light_rail,輕鐵 Light Rail,1,T,F,"LINESTRING (113.9690776 22.37929, 113.9679391 22.3786108)"
61857702,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (113.9663625 22.4079047, 113.9666352 22.4080197, 113.9666648 22.4080311, 113.9666968 22.4080392, 113.9667309 22.4080426, 113.9667608 22.4080426, 113.9667926 22.4080389, 113.9668233 22.4080314, 113.966858 22.4080174, 113.966884 22.4080028, 113.9669055 22.4079872, 113.9669275 22.4079676, 113.9669457 22.4079467, 113.9669613 22.4079233, 113.966974 22.4078985, 113.9669829 22.4078731, 113.9669891 22.4078438, 113.9669907 22.407813, 113.9669875 22.4077797, 113.9669825 22.4077555, 113.9669738 22.4077314, 113.9669608 22.4077067, 113.9669477 22.4076871, 113.9669333 22.4076696, 113.9669173 22.4076531, 113.9669013 22.4076395, 113.9668811 22.4076256, 113.9668582 22.4076127, 113.9668341 22.4076025, 113.9668069 22.4075952, 113.9667788 22.4075907, 113.9667498 22.4075893, 113.9667138 22.4075906)"
61857710,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (113.9668251 22.4045, 113.9665947 22.4045228, 113.9664238 22.4045441, 113.966327 22.4045601, 113.9662718 22.4045749, 113.9661763 22.40461, 113.9659183 22.4047226, 113.9656347 22.4048509)"
61857711,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (113.9668251 22.4045, 113.9667995 22.404499, 113.9667743 22.4044955, 113.9667509 22.4044909, 113.9667256 22.4044835, 113.9667008 22.4044739, 113.9666811 22.4044637, 113.9666621 22.404451, 113.9666436 22.4044364, 113.9666278 22.4044212, 113.9666137 22.4044047, 113.9666 22.4043857, 113.9665888 22.4043669, 113.9665789 22.404344, 113.9665718 22.4043214, 113.9665672 22.4042959, 113.9665655 22.4042734, 113.9665668 22.4042507, 113.9665701 22.4042294, 113.9665764 22.4042057, 113.9665883 22.4041781, 113.9666034 22.4041529, 113.9666188 22.4041329)"
61857733,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (113.9673742 22.3963205, 113.9673688 22.3962816, 113.967357 22.3962439, 113.9673376 22.3962074, 113.9673177 22.3961794, 113.9672941 22.3961541, 113.9672667 22.3961315, 113.9672372 22.396113, 113.9672048 22.396098, 113.9671707 22.3960871, 113.9671352 22.3960804, 113.9670991 22.396078)"
64376387,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (113.9750021 22.383433, 113.9749865 22.3833569, 113.9749487 22.3832976, 113.9749248 22.3832678, 113.974886 22.383238, 113.9748383 22.383219, 113.9747774 22.3832036, 113.9747334 22.3831974, 113.9746488 22.3832005)"
65250020,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (113.9749944 22.3857033, 113.9750171 22.3857212, 113.9750772 22.3857932, 113.9750929 22.3858937)"
65250024,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (113.9751971 22.388824, 113.9751774 22.3887525, 113.9751577 22.3887033, 113.9751062 22.3886453, 113.9750987 22.3886413, 113.9750339 22.3886066, 113.9749656 22.3885873, 113.9748728 22.3885743, 113.974779 22.3885693, 113.974181 22.3885647, 113.9740965 22.388564, 113.9735624 22.3885599, 113.9732524 22.3885575, 113.973171 22.3885569, 113.9730865 22.3885433, 113.9730302 22.3885148, 113.972998 22.388459, 113.9729886 22.3883846, 113.9729741 22.3878638, 113.9729634 22.3874773, 113.9729524 22.3870801, 113.9729671 22.3869524, 113.9730047 22.3868656, 113.9730583 22.3867998, 113.9731509 22.3867329, 113.9732313 22.3867155, 113.9733936 22.3867068, 113.9735852 22.3867019)"
65250069,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (113.9764108 22.4094658, 113.9763694 22.4094796, 113.9763332 22.4094936, 113.9763016 22.4095074, 113.9762894 22.4095142, 113.976269 22.4095255, 113.9762456 22.4095414, 113.9762294 22.409556, 113.9762133 22.4095723, 113.976194 22.4095972, 113.9761788 22.4096241, 113.9761668 22.4096542, 113.9761588 22.4096888, 113.9761566 22.4097139, 113.9761566 22.4097376, 113.9761601 22.4097628, 113.9761673 22.4097866)"
65250070,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (113.9762204 22.409815, 113.9762113 22.4097788, 113.9762091 22.4097472, 113.9762109 22.4097176, 113.9762158 22.4096888, 113.9762263 22.4096594, 113.9762408 22.4096321, 113.9762587 22.4096077, 113.9762829 22.4095832, 113.976308 22.4095621, 113.9763339 22.4095452, 113.9763703 22.4095267, 113.976413 22.4095092, 113.9764498 22.4094968)"
65250330,6102,light_rail,輕鐵 Light Rail,0,F,F,"LINESTRING (113.9764108 22.4094658, 113.9763063 22.4094903, 113.9762819 22.4094948, 113.9762659 22.4094978, 113.9762302 22.4095021, 113.9762034 22.409502, 113.9761754 22.4094989, 113.9761466 22.4094912, 113.976115 22.4094778, 113.976084 22.4094577, 113.9760497 22.4094294, 113.9760254 22.4094051, 113.975999 22.4093731, 113.97597 22.4093346)"
84588466,6104,tram,跑馬地圈 Happy Valley Loop,0,F,F,"LINESTRING (114.1794847 22.2735234, 114.1794713 22.2735699, 114.1794545 22.273635, 114.1794426 22.2736858, 114.1794329 22.2737344, 114.1794238 22.2737844, 114.1794143 22.2738418, 114.1794103 22.2738839, 114.1794041 22.2739676, 114.1794024 22.2740189, 114.1794034 22.2740874, 114.1794084 22.2741549, 114.1794216 22.2742614, 114.1794256 22.2742862, 114.1794494 22.2743981, 114.1794625 22.2744499, 114.1794927 22.2745462, 114.179506 22.2745815, 114.1795217 22.2746191, 114.1795382 22.2746562, 114.1795772 22.27474, 114.1796036 22.2747931, 114.1796236 22.2748313, 114.1796392 22.2748585, 114.1796578 22.2748879, 114.1796953 22.2749426, 114.1797255 22.274984, 114.179778 22.2750521, 114.1798054 22.2750851, 114.1798674 22.2751547, 114.1799478 22.2752411, 114.1805443 22.2758504, 114.1806666 22.2759761, 114.1806862 22.2759993, 114.1807 22.2760204, 114.1807133 22.2760478, 114.1807211 22.2760759, 114.1807274 22.276108, 114.18073 22.2761379, 114.1807288 22.27616, 114.1807244 22.27619, 114.1807166 22.2762151, 114.1807051 22.2762385, 114.1806894 22.2762619, 114.1806197 22.2763351, 114.1805528 22.2764008, 114.1804888 22.2764597, 114.1804804 22.2764678, 114.1803995 22.276546, 114.180377 22.2765706, 114.1803513 22.276608, 114.1803383 22.2766331, 114.1803256 22.2766619, 114.1803129 22.2766984, 114.1802148 22.2770136, 114.1801869 22.277102, 114.1801405 22.2772206, 114.1801287 22.2772481, 114.1800341 22.2774476, 114.1800188 22.2774799, 114.1799786 22.2775736, 114.1799576 22.2776283, 114.1798567 22.2779053, 114.1798531 22.2779152, 114.1798038 22.2780548, 114.179789 22.278096, 114.17978 22.2781224, 114.1797343 22.2782544, 114.1797159 22.2783121, 114.1796979 22.2783754, 114.1796878 22.2784066, 114.1796517 22.278505, 114.1796355 22.2785512, 114.1796266 22.2785771, 114.1796257 22.2785799)"
84759498,6104,tram,,0,F,F,"LINESTRING (114.1504881 22.2869519, 114.1504819 22.2869598, 114.1504771 22.2869673, 114.1504712 22.2869788, 114.1504666 22.286991, 114.1504638 22.2870023, 114.1504621 22.2870154, 114.1504619 22.2870274, 114.150463 22.2870393, 114.1504646 22.2870509, 114.1504677 22.2870642, 114.1505818 22.2874593, 114.1505835 22.2874667, 114.1505854 22.2874749, 114.1505868 22.2874899, 114.1505866 22.2875034, 114.1505848 22.2875163, 114.1505814 22.2875295, 114.1505769 22.2875415, 114.1505708 22.2875527, 114.1505637 22.2875633, 114.1505554 22.2875731, 114.1505477 22.287581)"
84759522,6104,tram,,0,F,F,"LINESTRING (114.1986086 22.2914587, 114.1986299 22.2914492, 114.1986486 22.2914378, 114.1986675 22.2914224, 114.1986878 22.2914001, 114.1986989 22.2913762, 114.1987723 22.2910685)"
85392439,6104,tram,,0,F,F,"LINESTRING (114.2160725 22.2846465, 114.2170211 22.2846478, 114.2171497 22.2846554, 114.2172672 22.2846668, 114.2174739 22.2846971, 114.2176959 22.2847459, 114.2182123 22.2848723, 114.2183043 22.2848932, 114.2184356 22.2849171, 114.2185035 22.2849266, 114.2185691 22.2849345, 114.2186759 22.2849438, 114.2188201 22.2849458, 114.2189038 22.2849447, 114.2189896 22.2849405, 114.219107 22.2849281, 114.2192003 22.2849127, 114.219282 22.284897, 114.2193966 22.2848689, 114.2194601 22.2848493, 114.2195184 22.2848298, 114.2195793 22.284805, 114.219627 22.2847831, 114.2197174 22.2847378, 114.219791 22.2846959, 114.2198302 22.2846701, 114.2198702 22.2846412, 114.2199437 22.2845851, 114.2200025 22.2845327)"
85404052,6108,funicular,山頂纜車 Peak Tram,1,T,F,"LINESTRING (114.1579122 22.2762955, 114.158008 22.2764321)"
85404150,6108,funicular,山頂纜車 Peak Tram,0,F,F,"LINESTRING (114.1583866 22.2769286, 114.1585688 22.2771733)"
86325211,6104,tram,,0,F,F,"LINESTRING (114.1672717 22.2779455, 114.1673726 22.2779327, 114.1676821 22.2778865, 114.1677587 22.2778771, 114.1678273 22.2778699, 114.168197 22.2778394, 114.1690542 22.2777672, 114.1690925 22.2777627, 114.1691299 22.2777578, 114.1691881 22.277747, 114.1692332 22.2777345, 114.1692696 22.2777216, 114.1692972 22.27771)"
86811668,6104,tram,,0,F,F,"LINESTRING (114.2206136 22.2837807, 114.220935 22.283369, 114.2211066 22.2831496, 114.2211954 22.2830369, 114.221268 22.2829439, 114.2213335 22.2828594)"
86811686,6104,tram,,0,F,F,"LINESTRING (114.221966 22.2820176, 114.2219956 22.2819791, 114.2223211 22.2815647, 114.2223548 22.2815246, 114.2224267 22.2814458, 114.2224785 22.2813939, 114.2225356 22.2813431, 114.222586 22.2813, 114.2226622 22.2812399, 114.2227498 22.2811767, 114.2228335 22.2811202, 114.2228985 22.2810816, 114.2229566 22.2810497, 114.2230576 22.2809977, 114.2239044 22.2806003, 114.2239656 22.2805714, 114.2240356 22.2805409, 114.2241373 22.2805038)"
