Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,114.23694,22.26363,813870,842459,4245713872T20050430,,東區,香港,,,,,,座,4,新翠花園,,,,,,,,柴灣道,233,,,EASTERN DISTRICT,HK,,,,,,BLK,4,Y,NEW JADE GARDEN,,,,,,,,CHAI WAN ROAD,233,,4245713872T20050430
Point,114.23649,22.2639,813900,842413,4241213896T20050430,,東區,香港,,,,,,座,6,新翠花園,,,,,,,,柴灣道,233,,,EASTERN DISTRICT,HK,,,,,,BLK,6,Y,NEW JADE GARDEN,,,,,,,,CHAI WAN ROAD,233,,4241213896T20050430
Point,114.21101,22.28658,816410,839786,3976616409T20050430,中興大廈,東區,香港,,,,,,,,,,,,,,,,濱海街,5A,,CHUNG HING MANSION,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,PAN HOI STREET,5A,,3976616409T20050430
Point,114.21133,22.28683,816438,839818,3983616425T20050430,,東區,香港,,,,,,期,1,金海大樓,,,,,,,,濱海街,15,,,EASTERN DISTRICT,HK,,,,,,PHASE,1,Y,KAM HOI MANSION,,,,,,,,PAN HOI STREET,15,,3982216441T20050430
Point,114.2239,22.28015,815698,841115,4111515698P20060312,華昇大廈,東區,香港,,,,,,,,,,,,,,,,西灣河街,30,,WAH SING BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,SAI WAN HO STREET,30,,4111515698P20060312
Point,114.23544,22.26605,814137,842304,4231014144T20050430,泗興工業大樓,東區,香港,,,,,,,,,,,,,,,,利眾街,37,,SZE HING INDUSTRIAL BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,LEE CHUNG STREET,37,,4231014144T20050430
Point,114.21316,22.28525,816263,840007,4000216267P20060312,,東區,香港,,,,,,,,惠安苑,,,,,,,,華蘭路,12E,,,EASTERN DISTRICT,HK,,,,,,,,,WESTLANDS GARDENS,,,,,,,,WESTLANDS ROAD,12E,,4000216267P20060312
Point,114.2134,22.28671,816425,840032,4002416417T20050430,華蘭中心,東區,香港,,,,,,,,,,,,,,,,華蘭路,20,,WESTLANDS CENTRE,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,WESTLANDS ROAD,20,,4002416417T20050430
Point,114.21468,22.28192,815895,840164,4015815895T20050430,,東區,香港,,,,,,座,9,南豐新邨,,,,,,,,基利坊,21,,,EASTERN DISTRICT,HK,,,,,,BLK,9,Y,NAN FUNG SUN CHUEN,,,,,,,,GREIG CRESCENT,21,,4015815895T20050430
Point,114.22228,22.28099,815792,840948,4094815792P20060312,安業大廈,東區,香港,,,,,,,,,,,,,,,,西灣河街,100,,ON YIP BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,SAI WAN HO STREET,100,,4094815792P20060312
