Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,114.1702,22.33057,821282,835581,3558721273T20050430,,深水埗區,九龍,,,,,,,,大坑東社區中心,,,,,,,,棠蔭街,17,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,TAI HANG TUNG COMMUNITY CENTRE,,,,,,,,TONG YAM STREET,17,,3558721273T20050430
Point,114.16142,22.33429,821692,834675,3467121695T20230830,,深水埗區,九龍,,,,,,,,,,,,,,,,青山道,123,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,CASTLE PEAK ROAD,123,,3467121695T20230830
Point,114.16023,22.33976,822299,834554,3455422298T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,廣利道,13,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,KWONG LEE ROAD,13,,3455422298T20050430
Point,114.16542,22.32968,821182,835088,3508821182T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,福榮街,37,39,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,FUK WING STREET,37,39,3508821182T20050430
Point,114.15344,22.33866,822177,833854,3385322176T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,福榮街,533,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,FUK WING STREET,533,,3385322176T20050430
Point,114.16095,22.33051,821275,834628,3462821275T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,汝州街,268,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,YU CHAU STREET,268,,3462821275T20050430
Point,114.14216,22.32899,821107,832692,3269421103T20050430,九龍巴士廠,深水埗區,九龍,,,,,,,,,,,,,,,,興華街西,100,,KOWLOON MOTOR BUS DEPOT,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,HING WAH STREET WEST,100,,3269421103T20050430
Point,114.1628,22.32977,821193,834818,3481921194T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,鴨寮街,168,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,APLIU STREET,168,,3481921194T20050430
Point,114.17248,22.32981,821197,835815,3580421203T20050430,,深水埗區,九龍,,,,,,,,崇明苑,,,,,,,,玉蘭路,17,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,MAGNOLIA COURT,,,,,,,,MAGNOLIA ROAD,17,,3580421203T20050430
Point,114.16014,22.3298,821195,834544,3454521196T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,大南街,366,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,TAI NAN STREET,366,,3454521196T20050430
Point,114.17381,22.32941,821153,835953,3595621156T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,丹桂路,8,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,OSMANTHUS ROAD,8,,3595621156T20050430
Point,114.15806,22.33008,821227,834330,3432821228T20050430,九江街變電站,深水埗區,九龍,,,,,,,,九江街變電站,,,,,,,,荔枝角道,411,,KIU KIANG STREET SUBSTATION,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,KIU KIANG STREET SUBSTATION,,,,,,,,LAI CHI KOK ROAD,411,,3432821228T20050430
Point,114.16691,22.33901,822215,835241,3523922217T20050430,石硤尾消防局,深水埗區,九龍,,,,,,,,石硤尾消防局,,,,,,,,南昌街,380,,SHEK KIP MEI FIRE STATION,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,SHEK KIP MEI FIRE STATION,,,,,,,,NAM CHEONG STREET,380,,3523922217T20050430
Point,114.16087,22.33245,821489,834619,3461921488T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,福華街,187,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,FUK WA STREET,187,,3461921488T20050430
Point,114.16001,22.32917,821126,834531,3453121127T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,荔枝角道,362,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,LAI CHI KOK ROAD,362,,3453121127T20050430
Point,114.16318,22.32979,821194,834857,3485621193T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,長沙灣道,175,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,CHEUNG SHA WAN ROAD,175,,3485621193T20050430
Point,114.1736,22.33511,821784,835931,3592621763T20050430,,深水埗區,九龍,,,,,,,,香港城市大學,,,,,,,,桃源街,31,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,CITY UNIVERSITY OF HONG KONG,,,,,,,,TO YUEN STREET,31,,3592621763T20050430
Point,114.15277,22.33033,821254,833785,3376521264T20050430,,深水埗區,九龍,,,,,,,,英華書院,,,,,,,,英華街,3,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,YING WA COLLEGE,,,,,,,,YING WA STREET,3,,3376521264T20050430
Point,114.14754,22.33614,821898,833247,3324721897T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,長順街,15,,D2 PLACE TWO,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,CHEUNG SHUN STREET,15,,3324721897T20050430
Point,114.16193,22.3385,822159,834728,3473822206T20050430,,深水埗區,九龍,,,,,,,,李鄭屋游泳池,,,,,,,,廣利道,25,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,LEI CHENG UK SWIMMING POOL,,,,,,,,KWONG LEE ROAD,25,,3473822206T20050430
Point,114.15823,22.34038,822367,834347,3434722367T20050430,入境事務處李鄭屋員佐級職員宿舍,深水埗區,九龍,,,,,,,,入境事務處李鄭屋員佐級職員宿舍,,,,,,,,長發街,40,,IMMIGRATION DEPARTMENT LEI CHENG UK RANK & FILE STAFF QUARTERS,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,IMMIGRATION DEPARTMENT LEI CHENG UK RANK & FILE STAFF QUARTERS,,,,,,,,CHEUNG FAT STREET,40,,3434722367T20050430
Point,114.16241,22.33093,821321,834778,3477821321T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,長沙灣道,206,210,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,CHEUNG SHA WAN ROAD,206,210,3477821321T20050430
Point,114.15479,22.34221,822570,833993,3399522565T20050430,明愛醫院懷義樓,深水埗區,九龍,,,,,,,,明愛醫院,,,,,,,,永康街,111,,CARITAS MEDICAL CENTRE WAI YEE BLOCK,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,CARITAS MEDICAL CENTRE,,,,,,,,WING HONG STREET,111,,3399522565T20050430
Point,114.14597,22.33421,821685,833084,3308521685T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,深旺道,111,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,SHAM MONG ROAD,111,,3308521685T20050430
Point,114.16649,22.33404,821666,835198,3520621670T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,偉智街,19,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,WAI CHI STREET,19,,3520621670T20050430
Point,114.16725,22.32832,821032,835276,3527821031T20050430,大埔道變電站,深水埗區,九龍,,,,,,,,,,,,,,,,大埔道,60,,TAI PO ROAD SUBSTATION,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,TAI PO ROAD,60,,3527821031T20050430
Point,114.16081,22.33475,821744,834613,3460821745T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,營盤街,136,138A,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,CAMP STREET,136,138A,3460821745T20050430
Point,114.16081,22.33475,821744,834613,3460821745T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,青山道,145,153,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,CASTLE PEAK ROAD,145,153,3460821745T20050430
Point,114.16487,22.32847,821049,835031,3503021048T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,長沙灣道,101,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,CHEUNG SHA WAN ROAD,101,,3503021048T20050430
Point,114.15946,22.33338,821592,834474,3448021608T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,長沙灣道,330,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,CHEUNG SHA WAN ROAD,330,,3448021608T20050430
Point,114.16683,22.3275,820941,835233,3523220940T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,長沙灣道,26,32,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,CHEUNG SHA WAN ROAD,26,32,3523220940T20050430
Point,114.16132,22.32857,821060,834666,3466621060T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,北河街,58,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,PEI HO STREET,58,,3466621060T20050430
Point,114.15694,22.33818,822124,834215,3421122118T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,青山道,300,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,CASTLE PEAK ROAD,300,,3421122118T20050430
Point,114.1567,22.32994,821211,834190,3418521236T20050430,,深水埗區,九龍,,,,,,,,寶血會嘉靈學校,,,,,,,,海壇街,280,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,KA LING SCHOOL OF THE PRECIOUS BLOOD,,,,,,,,HAI TAN STREET,280,,3418521236T20050430
Point,114.15065,22.33636,821922,833567,3356621922T20050430,荔枝角道８００號變電站,深水埗區,九龍,,,,,,,,,,,,,,,,荔枝角道,800,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,LAI CHI KOK ROAD,800,,3356621922T20050430
Point,114.16108,22.33071,821297,834641,3463821294T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,鴨寮街,239,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,APLIU STREET,239,,3463821294T20050430
