Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,114.02185,22.36384,824973,820301,2030024973T20050430,,屯門區,新界,,,,,,,,,,,屯門 大欖涌,聯安新村,7,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,"TAI LAM CHUNG, TUEN MUN",LUEN ON SAN TSUEN,7,,,,,,2030024973T20050430
Point,113.96226,22.39052,827935,814167,1415527922T20050816,,屯門區,新界,,,,,,,,,,,屯門,青山村,167,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,TSING SHAN TSUEN,167,,,,,,1416827936T20080114
Point,114.00072,22.36599,825214,818125,1812525213T20050430,,屯門區,新界,,,,,,,ALDERI,漣山,,,,,,,屯門,青發里,9,,,TUEN MUN DISTRICT,NT,,,,,,,ALDERI,,THE HILLGROVE,,,,,,,TUEN MUN,TSING FAT LANE,9,,1812525213T20050430
Point,113.9969,22.36901,825549,817732,1773325550T20050430,,屯門區,新界,,,,,,,,,,,,,,,屯門,嘉福里,17,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,,,,,TUEN MUN,KA FUK LANE,17,,1773325550T20050430
Point,113.96363,22.39463,828390,814309,1431028389T20050430,,屯門區,新界,,,,,,,,,,,屯門,楊小坑,345,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,YEUNG SIU HANG,345,,,,,,1431028389T20050430
Point,113.96587,22.3905,827933,814540,1454027933T20050430,,屯門區,新界,,,,,,,,,,,屯門,青山村,28,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,TSING SHAN TSUEN,28,,,,,,1454027933T20050430
Point,113.97034,22.4166,830822,815004,1500430822T20050430,,屯門區,新界,,,,,,,,,,,屯門,寶塘下,81,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,PO TONG HA,81,,,,,,1500430822T20050430
Point,113.9913,22.42512,831763,817163,1716231763T20060803,,屯門區,新界,,,,,,,,,,,屯門,順風圍,737Q,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,SUN FUNG WAI,737Q,,,,,,1716231763T20060803
Point,113.97487,22.3965,828595,815467,1546328594T20050430,萬祥樓,屯門區,新界,,,,,,,,,,,,,,,屯門,屯門鄉事會路,54,,MAN CHEUNG MANSION,TUEN MUN DISTRICT,NT,,,,,,,,,,,,,,,,TUEN MUN,TUEN MUN HEUNG SZE WUI ROAD,54,,1546328594T20050430
Point,113.97556,22.39842,828808,815538,1554328803P20060311,雅都商場,屯門區,新界,,,,,,,,雅都花園,,,,,,,屯門,屯門鄉事會路,128,,ELDO SHOPPING CENTRE,TUEN MUN DISTRICT,NT,,,,,,,,,ELDO COURT,,,,,,,TUEN MUN,TUEN MUN HEUNG SZE WUI ROAD,128,,1554328803P20060311
