Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,114.21606,22.31711,819791,840305,4030419796P20060915,定興大廈,觀塘區,九龍,,,,,,,,,,,,,,,,定富街,19,,TING HING BUILDING,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,TING FU STREET,19,,4030419796P20060915
Point,114.24084,22.30191,818108,842859,4286418113T20050430,金栢閣,觀塘區,九龍,,,,,,座,G,康栢苑,,,,,,,,碧雲道,139,,KAM PAK HOUSE,KWUN TONG DISTRICT,KLN,,,,,,BLK,G,Y,HONG PAK COURT,,,,,,,,PIK WAN ROAD,139,,4286418113T20050430
Point,114.22654,22.31633,819705,841385,4138419707T20050430,啟德樓,觀塘區,九龍,,,,,,,,,,,,,,,,協和街,78,,KAI TAK HOUSE,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,HIP WO STREET,78,,4138419707T20050430
Point,114.22314,22.31579,819645,841035,4103719645T20050430,,觀塘區,九龍,,,,,,,,,,,,,,,,通明街,42,,,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,TUNG MING STREET,42,,4103719645T20050430
Point,114.22308,22.31607,819676,841029,4102819674T20050430,康寧大廈,觀塘區,九龍,,,,,,,,,,,,,,,,通明街,52,,HONG NING BUILDING,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,TUNG MING STREET,52,,4102819674T20050430
Point,114.22154,22.30904,818897,840870,4087218898T20050430,觀塘碼頭廣場,觀塘區,九龍,,,,,,,,,,,,,,,,偉業街,182,,KWUN TONG HARBOUR PLAZA,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,WAI YIP STREET,182,,4087218898T20050430
Point,114.23948,22.31323,819362,842719,4270319366T20050430,彩田樓,觀塘區,九龍,,,,,,,,興田邨,,,,,,,,連德道,8,,CHOI TIN HOUSE,KWUN TONG DISTRICT,KLN,,,,,,,,,HING TIN ESTATE,,,,,,,,LIN TAK ROAD,8,,4270319366T20050430
Point,114.22299,22.31674,819750,841019,4101919749T20050430,華發大樓,觀塘區,九龍,,,,,,,,,,,,,,,,康寧道,99,,WAH FAT BUILDING,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,HONG NING ROAD,99,,4101919749T20050430
Point,114.22373,22.3156,819624,841096,4109619623T20050430,,觀塘區,九龍,,,,,,,,,,,,,,,,康寧道,60,,,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,HONG NING ROAD,60,,4109619623T20050430
Point,114.22153,22.3191,820012,840869,4086920011T20050430,鳳儀大廈,觀塘區,九龍,,,,,,,,,,,,,,,,功樂道,79,,LOUISA TOWER,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,KUNG LOK ROAD,79,,4086920011T20050430
Point,114.22208,22.31548,819610,840926,4092519611T20050430,財利大廈,觀塘區,九龍,,,,,,,,,,,,,,,,宜安街,7,,CHEOY LEE BUILDING,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,YEE ON STREET,7,,4092519611T20050430
Point,114.22739,22.30387,818326,841474,4147418326P20060311,源昌樓,觀塘區,九龍,,,,,,,,,,,,,,,,繁華街,4,,YUEN CHEONG BUILDING,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,FAN WA STREET,4,,4147418326P20060311
Point,114.23879,22.30881,818873,842648,4263518872T20050430,德瑞樓,觀塘區,九龍,,,,,,座,5,德田邨,,,,,,,,碧雲道,223,,TAK SHUI HOUSE,KWUN TONG DISTRICT,KLN,,,,,,BLK,5,Y,TAK TIN ESTATE,,,,,,,,PIK WAN ROAD,223,,4263518872T20050430
Point,114.23335,22.30806,818789,842087,4208818789T20050430,,觀塘區,九龍,,,,,,座,2,滙景花園,,,,,,,,匯景道,8,,,KWUN TONG DISTRICT,KLN,,,,,,BLK,2,Y,SCENEWAY GARDEN,,,,,,,,SCENEWAY ROAD,8,,4208818789T20050430
Point,114.23357,22.3078,818760,842110,4211018760T20050430,,觀塘區,九龍,,,,,,座,3,滙景花園,,,,,,,,匯景道,8,,,KWUN TONG DISTRICT,KLN,,,,,,BLK,3,Y,SCENEWAY GARDEN,,,,,,,,SCENEWAY ROAD,8,,4211018760T20050430
Point,114.20722,22.3303,821252,839395,3939521252T20050430,,觀塘區,九龍,,,,,,座,15,麗晶花園,,,,,,,,宏光道,80,,,KWUN TONG DISTRICT,KLN,,,,,,BLK,15,Y,RICHLAND GARDENS,,,,,,,,WANG KWONG ROAD,80,,3939521252T20050430
Point,114.2192,22.31431,819481,840629,4062719482T20050430,華基中心,觀塘區,九龍,,,,,,,,,,,,,,,,創業街,36,,RICKY CENTRE,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,CHONG YIP STREET,36,,4062719482T20050430
Point,114.20708,22.32217,820351,839380,3939020361T20050430,商業廣場,觀塘區,九龍,,,,,,,,,,,,,,,,臨樂街,8,,CORPORATION SQUARE,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,LAM LOK STREET,8,,3939020361T20050430
Point,114.22258,22.31542,819604,840977,4097819603T20050430,有利大樓,觀塘區,九龍,,,,,,,,,,,,,,,,宜安街,27,,YAU LEE BUILDING,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,YEE ON STREET,27,,4097819603T20050430
Point,114.22231,22.31523,819582,840950,4095019581T20050430,宜安大廈,觀塘區,九龍,,,,,,,,,,,,,,,,宜安街,4R,,YEE ON BUILDING,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,YEE ON STREET,4R,,4095019581T20050430
Point,114.22741,22.30351,818285,841475,4147418285T20050430,永德樓,觀塘區,九龍,,,,,,,,,,,,,,,,繁華街,22,,WING TAK BUILDING,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,FAN WA STREET,22,,4147418285T20050430
Point,114.23581,22.2943,817266,842341,4233917256P20060311,華利工業大廈,觀塘區,九龍,,,,,,,,,,,,,,,,四山街,11,,WAH LEE INDUSTRIAL BUILDING,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,SZE SHAN STREET,11,,4234117266T20110321
Point,114.21441,22.32731,820921,840135,4013620923T20050430,,觀塘區,九龍,,,,,,座,D,得寶花園,,,,,,,,牛頭角道,3,,,KWUN TONG DISTRICT,KLN,,,,,,BLK,D,Y,TAK BO GARDEN,,,,,,,,NGAU TAU KOK ROAD,3,,4013620923T20050430
Point,114.21888,22.31638,819710,840596,4060419704T20050430,孔雀樓,觀塘區,九龍,,,,,,,,觀塘花園大廈,,,,,,,,牛頭角道,259,,HUNG CHEUK LAU,KWUN TONG DISTRICT,KLN,,,,,,,,,KWUN TONG GARDEN ESTATE,,,,,,,,NGAU TAU KOK ROAD,259,,4060419704T20050430
Point,114.21981,22.31038,819046,840692,4069219044T20050430,申新證券大廈,觀塘區,九龍,,,,,,,,,,,,,,,,海濱道,171,,D.J. SECURITIES BUILDING,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,HOI BUN ROAD,171,,4069219044T20050430
Point,114.22333,22.31464,819518,841055,4105319512T20050430,仁安大廈,觀塘區,九龍,,,,,,,,,,,,,,,,牛頭角道,367,,YAN ON MANSION,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,NGAU TAU KOK ROAD,367,,4105319512T20050430
Point,114.22333,22.31464,819518,841055,4105319512T20050430,仁安大廈,觀塘區,九龍,,,,,,,,,,,,,,,,牛頭角道,373,,YAN ON MANSION,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,NGAU TAU KOK ROAD,373,,4105319512T20050430
